SKU,Tamanho_Pedido,Loja,Data_da_Venda,Marca,Preco
HL1015,01,Rio de Janeiro,20181102,Sony,700
HL1009,05,Recife,20181102,Motorola,1400
HL1006,04,Porto Alegre,20181103,Samsung,1400
HL1005,02,Sao Paulo,20181103,Canon,1500
HL1006,05,Curitiba,20181103,Samsung,1400
HL1005,01,Sao Paulo,20181103,Canon,1500
HL1015,02,Rio de Janeiro,20181103,Sony,700
HL1021,02,Curitiba,20181103,Samsung,3000
HL1007,02,Goiania,20181103,Dell,2300
HL1001,02,Salvador,20181103,LG,2600
HL1018,03,Rio de Janeiro,20181103,Xiaomi,1200
HL1010,01,Sao Paulo,20181103,Apple,1900
HL1015,04,Sao Paulo,20181103,Sony,700
HL1019,05,Sao Paulo,20181103,Apple,6500
HL1015,01,Recife,20181103,Sony,700
HL1015,02,Goiania,20181103,Sony,700
HL1023,04,Rio de Janeiro,20181103,Samsung,1500
HL1018,02,Sao Paulo,20181103,Xiaomi,1200
HL1017,05,Sao Paulo,20181103,Samsung,5200
HL1009,04,Rio de Janeiro,20181103,Motorola,1400
HL1019,04,Rio de Janeiro,20181103,Apple,6500
HL1024,01,Goiania,20181103,Acer,2400
HL1013,04,Nova Iguacu,20181103,Nikon,1550
HL1014,04,Sao Paulo,20181103,Samsung,1100
HL1023,02,Fortaleza,20181103,Samsung,1500
HL1009,02,Fortaleza,20181103,Motorola,1400
HL1023,02,Rio de Janeiro,20181103,Samsung,1500
HL1011,05,Curitiba,20181103,Samsung,2000
HL1018,01,Sao Paulo,20181103,Xiaomi,1200
HL1001,04,Salvador,20181103,LG,2600
HL1008,03,Recife,20181103,Philco,2000
HL1005,01,Rio de Janeiro,20181103,Canon,1500
HL1024,04,Nova Iguacu,20181103,Acer,2400
HL1008,03,Curitiba,20181103,Philco,2000
HL1007,04,Campinas,20181103,Dell,2300
HL1024,02,Porto Alegre,20181103,Acer,2400
HL1008,05,Sao Paulo,20181103,Philco,2000
HL1005,01,Recife,20181103,Canon,1500
HL1008,03,Curitiba,20181103,Philco,2000
HL1005,05,Recife,20181103,Canon,1500
HL1005,02,Curitiba,20181104,Canon,1500
HL1008,02,Recife,20181104,Philco,2000
HL1024,03,Salvador,20181104,Acer,2400
HL1017,05,Recife,20181104,Samsung,5200
HL1006,04,Sao Paulo,20181104,Samsung,1400
HL1009,04,Porto Alegre,20181104,Motorola,1400
HL1008,05,Recife,20181104,Philco,2000
HL1015,01,Goiania,20181104,Sony,700
HL1001,02,Sao Paulo,20181104,LG,2600
HL1021,01,Niteroi,20181104,Samsung,3000
HL1015,03,Sao Paulo,20181104,Sony,700
HL1001,02,Niteroi,20181104,LG,2600
HL1001,03,Guarulhos,20181104,LG,2600
HL1005,05,Salvador,20181104,Canon,1500
HL1021,03,Salvador,20181104,Samsung,3000
HL1008,03,Belo Horizonte,20181104,Philco,2000
HL1015,01,Fortaleza,20181104,Sony,700
HL1005,04,Fortaleza,20181104,Canon,1500
HL1001,02,Nova Iguacu,20181104,LG,2600
HL1008,03,Sao Paulo,20181104,Philco,2000
HL1001,02,Recife,20181104,LG,2600
HL1001,05,Rio de Janeiro,20181104,LG,2600
HL1012,02,Porto Alegre,20181104,Dell,5500
HL1001,05,Sao Paulo,20181104,LG,2600
HL1012,02,Niteroi,20181104,Dell,5500
HL1024,03,Rio de Janeiro,20181104,Acer,2400
HL1005,04,Guarulhos,20181104,Canon,1500
HL1002,05,Nova Iguacu,20181104,Apple,2500
HL1023,04,Campinas,20181104,Samsung,1500
HL1024,02,Sao Paulo,20181104,Acer,2400
HL1023,02,Fortaleza,20181104,Samsung,1500
HL1020,05,Salvador,20181104,Motorola,1500
HL1005,05,Sao Paulo,20181104,Canon,1500
HL1005,04,Salvador,20181104,Canon,1500
HL1001,04,Salvador,20181104,LG,2600
HL1021,03,Recife,20181104,Samsung,3000
HL1001,02,Salvador,20181104,LG,2600
HL1008,04,Belo Horizonte,20181104,Philco,2000
HL1005,05,Salvador,20181104,Canon,1500
HL1015,04,Salvador,20181104,Sony,700
HL1019,02,Belo Horizonte,20181104,Apple,6500
HL1009,01,Fortaleza,20181104,Motorola,1400
HL1013,02,Curitiba,20181104,Nikon,1550
HL1018,05,Rio de Janeiro,20181104,Xiaomi,1200
HL1009,03,Rio de Janeiro,20181105,Motorola,1400
HL1009,04,Belo Horizonte,20181105,Motorola,1400
HL1020,05,Fortaleza,20181105,Motorola,1500
HL1021,03,Belo Horizonte,20181105,Samsung,3000
HL1020,02,Salvador,20181105,Motorola,1500
HL1008,02,Nova Iguacu,20181105,Philco,2000
HL1021,05,Belo Horizonte,20181105,Samsung,3000
HL1012,05,Fortaleza,20181105,Dell,5500
HL1001,01,Fortaleza,20181105,LG,2600
HL1001,01,Recife,20181105,LG,2600
HL1015,02,Rio de Janeiro,20181105,Sony,700
HL1005,03,Sao Paulo,20181105,Canon,1500
HL1021,04,Recife,20181105,Samsung,3000
HL1023,04,Rio de Janeiro,20181105,Samsung,1500
HL1009,03,Sao Paulo,20181105,Motorola,1400
HL1006,01,Sao Paulo,20181105,Samsung,1400
HL1023,02,Fortaleza,20181105,Samsung,1500
HL1009,05,Porto Alegre,20181105,Motorola,1400
HL1019,02,Fortaleza,20181105,Apple,6500
HL1009,01,Rio de Janeiro,20181105,Motorola,1400
HL1022,01,Curitiba,20181105,Apple,750
HL1007,03,Fortaleza,20181105,Dell,2300
HL1023,04,Rio de Janeiro,20181105,Samsung,1500
HL1001,01,Rio de Janeiro,20181105,LG,2600
HL1015,01,Campinas,20181105,Sony,700
HL1005,05,Sao Paulo,20181105,Canon,1500
HL1023,01,Porto Alegre,20181105,Samsung,1500
HL1015,05,Fortaleza,20181105,Sony,700
HL1008,04,Niteroi,20181105,Philco,2000
HL1023,05,Sao Paulo,20181105,Samsung,1500
HL1001,03,Rio de Janeiro,20181105,LG,2600
HL1008,02,Porto Alegre,20181105,Philco,2000
HL1012,01,Niteroi,20181105,Dell,5500
HL1024,01,Goiania,20181105,Acer,2400
HL1023,01,Rio de Janeiro,20181105,Samsung,1500
HL1001,01,Belo Horizonte,20181105,LG,2600
HL1001,04,Porto Alegre,20181105,LG,2600
HL1006,02,Sao Paulo,20181105,Samsung,1400
HL1001,02,Curitiba,20181105,LG,2600
HL1001,01,Sao Paulo,20181105,LG,2600
HL1009,01,Sao Paulo,20181105,Motorola,1400
HL1015,02,Guarulhos,20181106,Sony,700
HL1009,05,Rio de Janeiro,20181106,Motorola,1400
HL1009,01,Porto Alegre,20181106,Motorola,1400
HL1007,05,Sao Paulo,20181106,Dell,2300
HL1007,01,Fortaleza,20181106,Dell,2300
HL1001,04,Goiania,20181106,LG,2600
HL1004,02,Recife,20181106,Apple,1750
HL1012,01,Sao Paulo,20181106,Dell,5500
HL1020,01,Rio de Janeiro,20181106,Motorola,1500
HL1006,04,Rio de Janeiro,20181106,Samsung,1400
HL1008,05,Recife,20181106,Philco,2000
HL1020,02,Belo Horizonte,20181106,Motorola,1500
HL1008,01,Sao Paulo,20181106,Philco,2000
HL1007,02,Porto Alegre,20181106,Dell,2300
HL1010,05,Salvador,20181106,Apple,1900
HL1022,02,Curitiba,20181106,Apple,750
HL1019,01,Goiania,20181106,Apple,6500
HL1013,02,Salvador,20181106,Nikon,1550
HL1009,01,Salvador,20181106,Motorola,1400
HL1018,01,Belo Horizonte,20181106,Xiaomi,1200
HL1008,02,Rio de Janeiro,20181106,Philco,2000
HL1005,02,Guarulhos,20181106,Canon,1500
HL1018,01,Porto Alegre,20181106,Xiaomi,1200
HL1015,02,Porto Alegre,20181106,Sony,700
HL1009,05,Recife,20181106,Motorola,1400
HL1024,04,Recife,20181106,Acer,2400
HL1015,04,Guarulhos,20181106,Sony,700
HL1018,04,Rio de Janeiro,20181106,Xiaomi,1200
HL1014,04,Recife,20181106,Samsung,1100
HL1005,05,Guarulhos,20181106,Canon,1500
HL1018,05,Curitiba,20181106,Xiaomi,1200
HL1005,02,Fortaleza,20181106,Canon,1500
HL1013,04,Sao Paulo,20181106,Nikon,1550
HL1024,02,Guarulhos,20181106,Acer,2400
HL1003,03,Recife,20181106,Samsung,4500
HL1001,03,Salvador,20181106,LG,2600
HL1007,04,Belo Horizonte,20181106,Dell,2300
HL1001,05,Curitiba,20181107,LG,2600
HL1007,03,Belo Horizonte,20181107,Dell,2300
HL1008,01,Sao Paulo,20181107,Philco,2000
HL1013,04,Sao Paulo,20181107,Nikon,1550
HL1013,03,Belo Horizonte,20181107,Nikon,1550
HL1015,02,Recife,20181107,Sony,700
HL1006,04,Belo Horizonte,20181107,Samsung,1400
HL1018,01,Sao Paulo,20181107,Xiaomi,1200
HL1014,02,Sao Paulo,20181107,Samsung,1100
HL1005,03,Fortaleza,20181107,Canon,1500
HL1002,03,Belo Horizonte,20181107,Apple,2500
HL1009,01,Recife,20181107,Motorola,1400
HL1023,01,Salvador,20181107,Samsung,1500
HL1009,03,Nova Iguacu,20181107,Motorola,1400
HL1003,02,Sao Paulo,20181107,Samsung,4500
HL1023,02,Campinas,20181107,Samsung,1500
HL1009,03,Rio de Janeiro,20181107,Motorola,1400
HL1018,04,Salvador,20181107,Xiaomi,1200
HL1018,01,Goiania,20181107,Xiaomi,1200
HL1002,03,Guarulhos,20181107,Apple,2500
HL1005,05,Fortaleza,20181107,Canon,1500
HL1001,03,Nova Iguacu,20181107,LG,2600
HL1018,01,Fortaleza,20181107,Xiaomi,1200
HL1008,03,Curitiba,20181107,Philco,2000
HL1001,03,Curitiba,20181107,LG,2600
HL1002,01,Nova Iguacu,20181107,Apple,2500
HL1015,03,Salvador,20181107,Sony,700
HL1021,02,Guarulhos,20181107,Samsung,3000
HL1005,03,Sao Paulo,20181107,Canon,1500
HL1018,01,Niteroi,20181107,Xiaomi,1200
HL1007,01,Guarulhos,20181107,Dell,2300
HL1009,01,Sao Paulo,20181107,Motorola,1400
HL1001,04,Guarulhos,20181107,LG,2600
HL1008,05,Sao Paulo,20181107,Philco,2000
HL1009,02,Fortaleza,20181107,Motorola,1400
HL1008,03,Campinas,20181107,Philco,2000
HL1005,02,Fortaleza,20181107,Canon,1500
HL1011,02,Fortaleza,20181107,Samsung,2000
HL1019,01,Goiania,20181107,Apple,6500
HL1004,04,Belo Horizonte,20181108,Apple,1750
HL1019,03,Salvador,20181108,Apple,6500
HL1013,03,Porto Alegre,20181108,Nikon,1550
HL1005,05,Fortaleza,20181108,Canon,1500
HL1018,04,Salvador,20181108,Xiaomi,1200
HL1018,02,Rio de Janeiro,20181108,Xiaomi,1200
HL1001,02,Sao Paulo,20181108,LG,2600
HL1001,03,Sao Paulo,20181108,LG,2600
HL1007,04,Goiania,20181108,Dell,2300
HL1003,03,Fortaleza,20181108,Samsung,4500
HL1008,03,Fortaleza,20181108,Philco,2000
HL1005,03,Rio de Janeiro,20181108,Canon,1500
HL1009,02,Sao Paulo,20181108,Motorola,1400
HL1001,05,Sao Paulo,20181108,LG,2600
HL1007,01,Campinas,20181108,Dell,2300
HL1008,01,Sao Paulo,20181108,Philco,2000
HL1018,02,Curitiba,20181108,Xiaomi,1200
HL1002,04,Sao Paulo,20181108,Apple,2500
HL1015,02,Guarulhos,20181108,Sony,700
HL1005,03,Rio de Janeiro,20181108,Canon,1500
HL1005,02,Rio de Janeiro,20181108,Canon,1500
HL1015,05,Porto Alegre,20181108,Sony,700
HL1009,04,Belo Horizonte,20181108,Motorola,1400
HL1019,04,Belo Horizonte,20181108,Apple,6500
HL1009,01,Fortaleza,20181108,Motorola,1400
HL1008,02,Recife,20181108,Philco,2000
HL1001,04,Rio de Janeiro,20181108,LG,2600
HL1018,02,Belo Horizonte,20181108,Xiaomi,1200
HL1014,01,Sao Paulo,20181108,Samsung,1100
HL1006,05,Goiania,20181108,Samsung,1400
HL1010,04,Sao Paulo,20181108,Apple,1900
HL1018,03,Rio de Janeiro,20181108,Xiaomi,1200
HL1009,03,Guarulhos,20181108,Motorola,1400
HL1018,02,Porto Alegre,20181108,Xiaomi,1200
HL1001,01,Fortaleza,20181108,LG,2600
HL1003,02,Sao Paulo,20181108,Samsung,4500
HL1002,01,Sao Paulo,20181108,Apple,2500
HL1023,01,Fortaleza,20181108,Samsung,1500
HL1018,02,Sao Paulo,20181108,Xiaomi,1200
HL1015,02,Nova Iguacu,20181108,Sony,700
HL1017,02,Niteroi,20181108,Samsung,5200
HL1019,02,Goiania,20181108,Apple,6500
HL1002,02,Salvador,20181108,Apple,2500
HL1008,05,Fortaleza,20181108,Philco,2000
HL1010,03,Porto Alegre,20181108,Apple,1900
HL1020,04,Rio de Janeiro,20181109,Motorola,1500
HL1010,05,Sao Paulo,20181109,Apple,1900
HL1019,04,Sao Paulo,20181109,Apple,6500
HL1020,03,Sao Paulo,20181109,Motorola,1500
HL1024,04,Rio de Janeiro,20181109,Acer,2400
HL1015,04,Salvador,20181109,Sony,700
HL1003,04,Fortaleza,20181109,Samsung,4500
HL1015,05,Sao Paulo,20181109,Sony,700
HL1015,01,Sao Paulo,20181109,Sony,700
HL1002,02,Porto Alegre,20181109,Apple,2500
HL1007,04,Curitiba,20181109,Dell,2300
HL1010,05,Salvador,20181109,Apple,1900
HL1023,02,Niteroi,20181109,Samsung,1500
HL1017,03,Sao Paulo,20181109,Samsung,5200
HL1020,01,Guarulhos,20181109,Motorola,1500
HL1010,02,Rio de Janeiro,20181109,Apple,1900
HL1005,01,Rio de Janeiro,20181109,Canon,1500
HL1023,03,Curitiba,20181109,Samsung,1500
HL1023,04,Sao Paulo,20181109,Samsung,1500
HL1018,04,Niteroi,20181109,Xiaomi,1200
HL1010,01,Fortaleza,20181109,Apple,1900
HL1003,05,Sao Paulo,20181109,Samsung,4500
HL1021,05,Sao Paulo,20181109,Samsung,3000
HL1007,02,Porto Alegre,20181109,Dell,2300
HL1011,03,Nova Iguacu,20181109,Samsung,2000
HL1020,05,Porto Alegre,20181109,Motorola,1500
HL1005,05,Porto Alegre,20181109,Canon,1500
HL1002,05,Nova Iguacu,20181109,Apple,2500
HL1001,03,Porto Alegre,20181109,LG,2600
HL1005,03,Recife,20181109,Canon,1500
HL1005,03,Curitiba,20181109,Canon,1500
HL1009,04,Recife,20181109,Motorola,1400
HL1007,04,Fortaleza,20181109,Dell,2300
HL1012,02,Rio de Janeiro,20181109,Dell,5500
HL1019,04,Goiania,20181109,Apple,6500
HL1008,01,Rio de Janeiro,20181109,Philco,2000
HL1013,05,Recife,20181110,Nikon,1550
HL1001,05,Rio de Janeiro,20181110,LG,2600
HL1001,03,Recife,20181110,LG,2600
HL1023,02,Recife,20181110,Samsung,1500
HL1001,02,Niteroi,20181110,LG,2600
HL1020,04,Salvador,20181110,Motorola,1500
HL1021,03,Sao Paulo,20181110,Samsung,3000
HL1001,04,Sao Paulo,20181110,LG,2600
HL1019,05,Rio de Janeiro,20181110,Apple,6500
HL1019,03,Sao Paulo,20181110,Apple,6500
HL1007,04,Sao Paulo,20181110,Dell,2300
HL1001,03,Sao Paulo,20181110,LG,2600
HL1023,02,Recife,20181110,Samsung,1500
HL1003,01,Fortaleza,20181110,Samsung,4500
HL1012,02,Fortaleza,20181110,Dell,5500
HL1021,03,Sao Paulo,20181110,Samsung,3000
HL1004,02,Sao Paulo,20181110,Apple,1750
HL1008,01,Sao Paulo,20181110,Philco,2000
HL1014,04,Salvador,20181110,Samsung,1100
HL1007,02,Salvador,20181110,Dell,2300
HL1013,03,Campinas,20181110,Nikon,1550
HL1012,03,Sao Paulo,20181110,Dell,5500
HL1015,03,Curitiba,20181110,Sony,700
HL1015,03,Porto Alegre,20181110,Sony,700
HL1024,02,Curitiba,20181110,Acer,2400
HL1011,03,Fortaleza,20181110,Samsung,2000
HL1018,01,Salvador,20181110,Xiaomi,1200
HL1001,01,Goiania,20181110,LG,2600
HL1013,01,Belo Horizonte,20181110,Nikon,1550
HL1001,01,Rio de Janeiro,20181110,LG,2600
HL1021,05,Sao Paulo,20181110,Samsung,3000
HL1010,03,Sao Paulo,20181110,Apple,1900
HL1023,01,Sao Paulo,20181110,Samsung,1500
HL1013,03,Goiania,20181110,Nikon,1550
HL1005,04,Sao Paulo,20181110,Canon,1500
HL1007,04,Rio de Janeiro,20181110,Dell,2300
HL1024,03,Recife,20181110,Acer,2400
HL1001,05,Goiania,20181110,LG,2600
HL1023,05,Salvador,20181111,Samsung,1500
HL1001,04,Rio de Janeiro,20181111,LG,2600
HL1015,02,Guarulhos,20181111,Sony,700
HL1001,04,Rio de Janeiro,20181111,LG,2600
HL1009,02,Sao Paulo,20181111,Motorola,1400
HL1013,02,Sao Paulo,20181111,Nikon,1550
HL1002,02,Guarulhos,20181111,Apple,2500
HL1008,02,Rio de Janeiro,20181111,Philco,2000
HL1012,02,Sao Paulo,20181111,Dell,5500
HL1018,01,Curitiba,20181111,Xiaomi,1200
HL1015,02,Sao Paulo,20181111,Sony,700
HL1009,01,Rio de Janeiro,20181111,Motorola,1400
HL1018,04,Nova Iguacu,20181111,Xiaomi,1200
HL1018,04,Rio de Janeiro,20181111,Xiaomi,1200
HL1008,05,Fortaleza,20181111,Philco,2000
HL1023,01,Curitiba,20181111,Samsung,1500
HL1009,01,Sao Paulo,20181111,Motorola,1400
HL1017,02,Belo Horizonte,20181111,Samsung,5200
HL1021,02,Rio de Janeiro,20181111,Samsung,3000
HL1021,05,Rio de Janeiro,20181111,Samsung,3000
HL1022,01,Salvador,20181111,Apple,750
HL1010,02,Sao Paulo,20181111,Apple,1900
HL1019,02,Porto Alegre,20181111,Apple,6500
HL1015,04,Guarulhos,20181111,Sony,700
HL1003,05,Goiania,20181111,Samsung,4500
HL1021,04,Belo Horizonte,20181111,Samsung,3000
HL1005,03,Rio de Janeiro,20181111,Canon,1500
HL1009,05,Salvador,20181111,Motorola,1400
HL1012,02,Fortaleza,20181111,Dell,5500
HL1015,01,Sao Paulo,20181111,Sony,700
HL1005,02,Curitiba,20181111,Canon,1500
HL1021,02,Rio de Janeiro,20181111,Samsung,3000
HL1009,04,Rio de Janeiro,20181111,Motorola,1400
HL1019,04,Sao Paulo,20181111,Apple,6500
HL1011,02,Sao Paulo,20181111,Samsung,2000
HL1018,05,Belo Horizonte,20181111,Xiaomi,1200
HL1009,02,Campinas,20181111,Motorola,1400
HL1004,02,Sao Paulo,20181111,Apple,1750
HL1001,04,Belo Horizonte,20181111,LG,2600
HL1021,05,Sao Paulo,20181111,Samsung,3000
HL1015,02,Sao Paulo,20181111,Sony,700
HL1005,02,Sao Paulo,20181111,Canon,1500
HL1015,03,Sao Paulo,20181111,Sony,700
HL1009,02,Recife,20181111,Motorola,1400
HL1018,02,Goiania,20181111,Xiaomi,1200
HL1005,05,Guarulhos,20181111,Canon,1500
HL1007,05,Porto Alegre,20181112,Dell,2300
HL1022,01,Salvador,20181112,Apple,750
HL1021,04,Salvador,20181112,Samsung,3000
HL1001,02,Rio de Janeiro,20181112,LG,2600
HL1015,04,Sao Paulo,20181112,Sony,700
HL1003,02,Goiania,20181112,Samsung,4500
HL1020,02,Campinas,20181112,Motorola,1500
HL1024,05,Rio de Janeiro,20181112,Acer,2400
HL1009,04,Nova Iguacu,20181112,Motorola,1400
HL1005,01,Guarulhos,20181112,Canon,1500
HL1005,03,Rio de Janeiro,20181112,Canon,1500
HL1005,03,Recife,20181112,Canon,1500
HL1024,05,Fortaleza,20181112,Acer,2400
HL1012,04,Rio de Janeiro,20181112,Dell,5500
HL1018,02,Guarulhos,20181112,Xiaomi,1200
HL1005,03,Belo Horizonte,20181112,Canon,1500
HL1021,02,Salvador,20181112,Samsung,3000
HL1012,05,Fortaleza,20181112,Dell,5500
HL1009,01,Salvador,20181112,Motorola,1400
HL1009,04,Rio de Janeiro,20181112,Motorola,1400
HL1013,02,Fortaleza,20181112,Nikon,1550
HL1024,03,Sao Paulo,20181112,Acer,2400
HL1001,05,Sao Paulo,20181112,LG,2600
HL1009,03,Belo Horizonte,20181112,Motorola,1400
HL1013,05,Salvador,20181112,Nikon,1550
HL1002,02,Salvador,20181112,Apple,2500
HL1023,05,Campinas,20181112,Samsung,1500
HL1001,05,Rio de Janeiro,20181112,LG,2600
HL1001,04,Rio de Janeiro,20181112,LG,2600
HL1024,02,Rio de Janeiro,20181112,Acer,2400
HL1007,03,Recife,20181112,Dell,2300
HL1018,03,Fortaleza,20181112,Xiaomi,1200
HL1014,03,Rio de Janeiro,20181112,Samsung,1100
HL1008,01,Curitiba,20181112,Philco,2000
HL1023,03,Fortaleza,20181113,Samsung,1500
HL1018,03,Salvador,20181113,Xiaomi,1200
HL1023,05,Sao Paulo,20181113,Samsung,1500
HL1005,02,Sao Paulo,20181113,Canon,1500
HL1024,03,Fortaleza,20181113,Acer,2400
HL1005,03,Sao Paulo,20181113,Canon,1500
HL1001,05,Sao Paulo,20181113,LG,2600
HL1013,04,Guarulhos,20181113,Nikon,1550
HL1007,03,Belo Horizonte,20181113,Dell,2300
HL1003,03,Guarulhos,20181113,Samsung,4500
HL1011,01,Sao Paulo,20181113,Samsung,2000
HL1002,04,Guarulhos,20181113,Apple,2500
HL1003,02,Rio de Janeiro,20181113,Samsung,4500
HL1009,02,Campinas,20181113,Motorola,1400
HL1005,05,Sao Paulo,20181113,Canon,1500
HL1007,04,Porto Alegre,20181113,Dell,2300
HL1002,05,Fortaleza,20181113,Apple,2500
HL1008,03,Belo Horizonte,20181113,Philco,2000
HL1023,04,Salvador,20181113,Samsung,1500
HL1014,03,Sao Paulo,20181113,Samsung,1100
HL1008,03,Porto Alegre,20181113,Philco,2000
HL1005,03,Belo Horizonte,20181113,Canon,1500
HL1001,01,Recife,20181113,LG,2600
HL1024,01,Fortaleza,20181113,Acer,2400
HL1001,02,Sao Paulo,20181113,LG,2600
HL1007,02,Sao Paulo,20181113,Dell,2300
HL1003,01,Rio de Janeiro,20181113,Samsung,4500
HL1004,02,Sao Paulo,20181113,Apple,1750
HL1018,02,Recife,20181113,Xiaomi,1200
HL1006,01,Recife,20181113,Samsung,1400
HL1001,05,Guarulhos,20181113,LG,2600
HL1015,03,Rio de Janeiro,20181113,Sony,700
HL1023,05,Sao Paulo,20181113,Samsung,1500
HL1020,01,Porto Alegre,20181113,Motorola,1500
HL1008,05,Sao Paulo,20181113,Philco,2000
HL1001,04,Recife,20181113,LG,2600
HL1002,04,Rio de Janeiro,20181113,Apple,2500
HL1005,04,Recife,20181113,Canon,1500
HL1015,05,Curitiba,20181113,Sony,700
HL1018,01,Rio de Janeiro,20181113,Xiaomi,1200
HL1013,03,Sao Paulo,20181113,Nikon,1550
HL1018,05,Curitiba,20181113,Xiaomi,1200
HL1021,05,Sao Paulo,20181113,Samsung,3000
HL1015,04,Sao Paulo,20181113,Sony,700
HL1019,02,Sao Paulo,20181113,Apple,6500
HL1024,04,Rio de Janeiro,20181113,Acer,2400
HL1013,05,Curitiba,20181114,Nikon,1550
HL1001,03,Recife,20181114,LG,2600
HL1008,03,Porto Alegre,20181114,Philco,2000
HL1021,02,Rio de Janeiro,20181114,Samsung,3000
HL1001,02,Sao Paulo,20181114,LG,2600
HL1003,03,Belo Horizonte,20181114,Samsung,4500
HL1015,03,Salvador,20181114,Sony,700
HL1008,02,Guarulhos,20181114,Philco,2000
HL1008,03,Belo Horizonte,20181114,Philco,2000
HL1007,05,Rio de Janeiro,20181114,Dell,2300
HL1005,03,Sao Paulo,20181114,Canon,1500
HL1005,03,Salvador,20181114,Canon,1500
HL1005,03,Porto Alegre,20181114,Canon,1500
HL1010,02,Rio de Janeiro,20181114,Apple,1900
HL1015,03,Fortaleza,20181114,Sony,700
HL1024,04,Nova Iguacu,20181114,Acer,2400
HL1018,03,Niteroi,20181114,Xiaomi,1200
HL1020,05,Salvador,20181114,Motorola,1500
HL1015,05,Sao Paulo,20181114,Sony,700
HL1001,04,Rio de Janeiro,20181114,LG,2600
HL1019,02,Sao Paulo,20181114,Apple,6500
HL1009,05,Curitiba,20181114,Motorola,1400
HL1021,05,Campinas,20181114,Samsung,3000
HL1023,03,Porto Alegre,20181114,Samsung,1500
HL1005,03,Recife,20181114,Canon,1500
HL1005,05,Nova Iguacu,20181114,Canon,1500
HL1009,05,Guarulhos,20181114,Motorola,1400
HL1015,01,Belo Horizonte,20181115,Sony,700
HL1006,01,Curitiba,20181115,Samsung,1400
HL1013,01,Sao Paulo,20181115,Nikon,1550
HL1007,03,Porto Alegre,20181115,Dell,2300
HL1015,01,Goiania,20181115,Sony,700
HL1011,05,Curitiba,20181115,Samsung,2000
HL1015,03,Nova Iguacu,20181115,Sony,700
HL1001,03,Fortaleza,20181115,LG,2600
HL1001,01,Rio de Janeiro,20181115,LG,2600
HL1001,01,Porto Alegre,20181115,LG,2600
HL1001,01,Guarulhos,20181115,LG,2600
HL1024,05,Recife,20181115,Acer,2400
HL1015,05,Rio de Janeiro,20181115,Sony,700
HL1006,01,Belo Horizonte,20181115,Samsung,1400
HL1021,04,Sao Paulo,20181115,Samsung,3000
HL1008,03,Rio de Janeiro,20181115,Philco,2000
HL1005,01,Curitiba,20181115,Canon,1500
HL1015,05,Sao Paulo,20181115,Sony,700
HL1020,05,Sao Paulo,20181115,Motorola,1500
HL1018,01,Guarulhos,20181115,Xiaomi,1200
HL1005,04,Salvador,20181115,Canon,1500
HL1003,03,Recife,20181115,Samsung,4500
HL1021,01,Sao Paulo,20181115,Samsung,3000
HL1009,05,Salvador,20181115,Motorola,1400
HL1012,02,Salvador,20181115,Dell,5500
HL1009,04,Rio de Janeiro,20181115,Motorola,1400
HL1013,01,Fortaleza,20181115,Nikon,1550
HL1023,01,Sao Paulo,20181115,Samsung,1500
HL1007,02,Guarulhos,20181115,Dell,2300
HL1021,03,Porto Alegre,20181115,Samsung,3000
HL1005,02,Recife,20181115,Canon,1500
HL1012,05,Curitiba,20181115,Dell,5500
HL1007,03,Fortaleza,20181115,Dell,2300
HL1015,01,Recife,20181115,Sony,700
HL1021,03,Curitiba,20181115,Samsung,3000
HL1004,05,Fortaleza,20181115,Apple,1750
HL1001,02,Sao Paulo,20181115,LG,2600
HL1021,05,Sao Paulo,20181115,Samsung,3000
HL1021,01,Porto Alegre,20181115,Samsung,3000
HL1001,01,Recife,20181115,LG,2600
HL1013,03,Rio de Janeiro,20181115,Nikon,1550
HL1005,04,Goiania,20181115,Canon,1500
HL1009,02,Rio de Janeiro,20181115,Motorola,1400
HL1010,03,Rio de Janeiro,20181115,Apple,1900
HL1021,03,Curitiba,20181115,Samsung,3000
HL1001,04,Sao Paulo,20181116,LG,2600
HL1019,02,Recife,20181116,Apple,6500
HL1023,02,Fortaleza,20181116,Samsung,1500
HL1005,04,Porto Alegre,20181116,Canon,1500
HL1018,05,Recife,20181116,Xiaomi,1200
HL1005,05,Sao Paulo,20181116,Canon,1500
HL1014,05,Sao Paulo,20181116,Samsung,1100
HL1017,04,Goiania,20181116,Samsung,5200
HL1009,04,Sao Paulo,20181116,Motorola,1400
HL1013,05,Salvador,20181116,Nikon,1550
HL1023,01,Rio de Janeiro,20181116,Samsung,1500
HL1024,02,Sao Paulo,20181116,Acer,2400
HL1013,04,Campinas,20181116,Nikon,1550
HL1015,04,Nova Iguacu,20181116,Sony,700
HL1003,05,Recife,20181116,Samsung,4500
HL1015,04,Sao Paulo,20181116,Sony,700
HL1008,03,Belo Horizonte,20181116,Philco,2000
HL1018,02,Salvador,20181116,Xiaomi,1200
HL1017,04,Curitiba,20181116,Samsung,5200
HL1015,05,Sao Paulo,20181116,Sony,700
HL1021,04,Sao Paulo,20181116,Samsung,3000
HL1018,05,Rio de Janeiro,20181116,Xiaomi,1200
HL1002,04,Rio de Janeiro,20181116,Apple,2500
HL1012,04,Goiania,20181116,Dell,5500
HL1023,01,Recife,20181116,Samsung,1500
HL1018,01,Recife,20181116,Xiaomi,1200
HL1007,02,Belo Horizonte,20181116,Dell,2300
